76.5, 32.4
94.7, 59.900000000000006
3.4000000000000004, 70.5
21.1, 24.700000000000003
83.80000000000001, 88.2
78.0, 63.1
37.6, 19.200000000000003
42.6, 24.8
72.5, 62.0
95.2, 13.0
72.7, 24.700000000000003
61.300000000000004, 91.30000000000001
46.5, 33.800000000000004
45.7, 0.30000000000000004
69.10000000000001, 72.4
75.0, 55.6
87.9, 19.700000000000003
87.7, 93.30000000000001
87.10000000000001, 39.300000000000004
95.7, 83.30000000000001
84.5, 21.3
86.7, 8.3
15.8, 73.9
50.800000000000004, 3.2
43.2, 40.800000000000004
59.6, 55.0
56.800000000000004, 26.6
77.9, 78.10000000000001
32.1, 38.2
84.7, 3.2
20.400000000000002, 38.300000000000004
19.3, 66.7
26.900000000000002, 36.7
76.5, 86.9
97.60000000000001, 53.900000000000006
71.7, 18.3
49.300000000000004, 63.5
15.700000000000001, 57.400000000000006
35.1, 6.800000000000001
18.0, 27.5
95.0, 55.900000000000006
18.2, 28.1
69.9, 29.6
64.4, 60.800000000000004
10.8, 68.2
52.2, 4.6000000000000005
74.3, 83.80000000000001
44.6, 79.60000000000001
63.400000000000006, 13.600000000000001
28.3, 33.300000000000004
86.0, 75.10000000000001
56.900000000000006, 13.100000000000001
39.7, 15.600000000000001
88.4, 11.5
43.1, 33.0
76.5, 6.5
11.9, 89.2
71.60000000000001, 27.6
23.5, 28.6
41.900000000000006, 5.0
59.400000000000006, 44.1
43.300000000000004, 44.1
21.0, 28.900000000000002
89.80000000000001, 60.400000000000006
26.900000000000002, 4.6000000000000005
27.1, 82.9
81.4, 74.2
46.2, 53.0
51.5, 77.7
24.6, 97.30000000000001
30.1, 59.0
95.5, 55.400000000000006
85.7, 35.1
12.3, 89.7
11.600000000000001, 69.60000000000001
59.0, 49.7
73.0, 31.3
3.2, 58.5
57.900000000000006, 35.6
26.900000000000002, 66.2
88.80000000000001, 81.30000000000001
11.4, 49.7
95.2, 95.4
99.7, 39.1
71.2, 54.1
68.3, 71.8
7.4, 76.3
50.800000000000004, 53.0
3.7, 94.60000000000001
39.1, 69.5
17.400000000000002, 84.5
48.800000000000004, 19.0
41.7, 19.8
52.2, 6.1000000000000005
22.5, 74.8
5.5, 62.300000000000004
19.200000000000003, 45.1
20.3, 83.80000000000001
20.3, 62.2
78.4, 29.1
57.0, 9.200000000000001
97.4, 97.10000000000001
75.4, 12.3
61.400000000000006, 33.0
0.7000000000000001, 93.4
68.2, 45.400000000000006
52.0, 39.800000000000004
51.1, 83.9
91.2, 28.1
6.0, 93.30000000000001
36.0, 50.400000000000006
14.0, 51.2
8.1, 45.0
71.3, 76.80000000000001
32.7, 2.8000000000000003
